ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
108	0,459,0,0,0,0,0,8,113,0,0,218,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,226,72,0,0,0	0,0,0,0,0,50,0,0,0,0	209	150
125	0,31,0,0,0,0,0,728,13,0,0,0,0	0,85,0,0,0,16,0,0,0,0,0,0,0	0,0,0,0,0,0,0,3,0,0	0,161,0,0,0,0,0,0,0,2	177	150
146	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	0,73,0,0,0,0,0,0,0,0	156	150
154	0,0,0,0,0,0,0,0,0,0,134,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	295,0,0,0,0,0,0,0,0,0	253	150
156	0,0,486,0,0,0,0,0,0,0,0,710,0	0,0,0,0,0,0,0,0,0,0,0,0,0	444,0,0,0,0,0,0,0,0,0	0,0,0,0,0,24,0,0,0,0	1371	150
180	0,17,0,0,0,0,0,0,0,0,0,333,0	0,0,0,0,0,0,0,0,0,0,0,202,0	0,0,0,0,0,12,0,0,0,0	0,0,0,0,0,0,0,0,0,0	304	150
186	0,58,0,0,0,0,0,0,0,0,145,0,0	0,52,0,0,0,0,0,67,0,0,232,122,0	0,0,0,0,0,0,0,0,0,1	0,17,0,0,0,0,43,0,0,0	159	150
189	0,58,0,0,0,55,0,142,28,2,479,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,67,0,0,241,0	0,0,0,0,0,0,0,88,0,0	310	150
197	0,72,0,0,0,1,0,12,13,0,2,0,0	0,14,0,0,0,0,0,0,0,0,0,0,0	326,0,0,0,0,36,51,0,1,0	0,0,0,0,0,0,0,0,0,0	576	150
206	0,25,2,0,7,59,0,57,0,0,431,1,880	131,371,368,751,197,310,101,0,161,24,1312,3261,69	0,9,0,3,0,60,177,0,201,0	6,273,0,0,30,678,1573,130,596,232	252	150
210	0,187,0,1,2,36,0,115,2,0,197,19,0	0,43,0,0,0,0,0,0,0,0,0,0,0	23,0,0,0,0,229,1,205,208,153	0,0,0,0,0,0,337,0,0,0	159	150
218	0,0,0,0,0,17,0,0,0,0,0,114,0	0,1,0,0,3,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	342	150
228	0,192,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,19,0	190	150
235	0,0,0,0,0,0,0,8,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,332,0,0,0,0,2,0,0,0	0,0,0,0,0,0,84,0,0,0	521	150
258	0,0,0,0,0,0,0,0,0,0,0,425,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,7,0,0,0,0	81,0,0,0,0,2,4,0,0,0	401	150
274	0,0,0,0,0,0,0,0,0,0,0,0,0	0,19,0,77,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,22,0	0,0,0,0,0,132,1,0,0,0	268	150
280	0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,46,0,0,0	306	150
281	0,0,0,102,0,3,0,0,0,0,158,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	237	150
289	0,0,0,0,0,0,0,0,0,0,0,0,0	0,38,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,147,0,0	0,0,0,0,0,0,0,0,0,0	169	150
293	8,126,0,0,0,143,0,0,26,7,24,333,0	0,0,0,0,0,0,0,0,0,0,170,0,0	0,6,0,0,10,88,382,0,0,135	0,0,0,0,0,99,0,0,0,0	400	150
294	8,73,0,0,0,0,0,0,0,7,0,0,0	0,0,0,0,0,0,0,0,0,0,170,0,0	0,6,0,0,0,0,174,0,0,10	0,0,0,0,0,99,0,0,0,0	315	150
300	27,0,0,0,0,0,0,0,0,0,0,0,0	0,119,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0	275	150
303	27,0,0,0,0,0,0,0,0,0,0,0,0	0,9,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,12,0,0,0,0	156	150
319	0,0,0,0,0,0,0,0,0,0,305,0,0	4,49,0,0,0,0,0,0,35,0,0,0,88	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0	204	150
323	10,74,0,192,0,0,0,0,0,0,0,0,0	0,63,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,264,0,0,0	0,0,0,1,0,49,0,0,0,1	159	150
347	0,0,0,0,0,198,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,18,0,0,0,0	205	150
385	0,0,0,0,0,66,0,0,36,0,0,0,0	25,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,67,0,0,0	159	150
399	75,109,1,0,0,0,0,0,0,2,0,100,0	0,42,0,0,0,87,0,0,0,0,54,0,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0	611	150
403	0,0,0,0,0,0,0,0,0,0,0,0,0	0,59,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,228,0,0	0,0,0,0,0,0,0,0,0,0	976	150
417	0,103,0,0,0,0,0,10,0,0,0,0,0	0,0,0,0,0,6,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,2,0	0,0,0,0,0,0,0,0,0,0	163	150
419	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,25,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	132,0,0,0,0,4,0,0,0,0	173	150
425	30,11,0,0,0,0,0,0,10,0,0,0,0	0,0,0,0,1,24,0,0,0,0,0,0,0	0,0,0,0,0,27,0,0,0,0	0,0,0,0,0,0,70,0,0,0	191	150
427	163,68,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,2,79,0,0,0	0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,12,1,0,0	286	150
439	0,64,0,0,0,1,0,0,0,0,0,0,0	0,66,270,0,0,11,52,0,5,0,149,77,0	48,2,0,0,0,0,0,101,0,0	0,90,0,0,0,9,262,2,0,0	381	150
447	6,1,0,0,0,167,0,0,18,0,0,0,0	0,37,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,3,34,244,0,0,0	0,0,0,0,0,0,0,0,0,0	165	150
449	8,86,0,0,0,11,0,0,12,0,59,0,0	0,0,0,0,0,0,0,0,10,0,16,0,0	0,0,0,0,0,111,87,0,147,0	2,0,0,0,0,1,0,0,133,0	925	150
455	0,0,0,0,0,0,0,0,0,0,264,183,0	0,10,61,241,0,0,0,0,24,0,0,0,0	0,9,0,0,0,65,41,0,0,0	134,0,0,0,0,2,1,0,0,0	154	150
461	8,71,0,0,0,0,0,0,0,0,0,0,0	47,0,0,0,0,0,0,0,3,0,0,176,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,26,10,46,0,0	594	150
466	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,102,0	320	150
495	0,0,0,0,0,0,0,0,0,0,0,0,0	0,114,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,82,0,0,0,0	0,0,0,0,0,16,5,0,0,0	386	150
503	0,46,0,78,2,9,0,6,0,0,12,0,0	0,0,0,0,0,0,0,0,22,0,0,0,0	0,0,0,0,0,65,3,0,0,0	0,0,0,0,0,3,0,0,0,0	200	150
504	45,23,0,0,0,13,0,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,0,0	0,54,0,0,0,0,91,0,0,0	0,0,0,0,0,0,0,0,0,0	151	150
506	112,411,1,1,14,548,8,0,32,2,694,2,0	0,0,0,0,0,146,0,0,9,0,2,0,0	294,500,0,748,0,139,170,1,322,27	0,297,0,0,0,0,0,1,0,0	1527	150
510	0,0,0,0,0,201,0,0,6,0,0,0,0	36,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	198	150
511	0,3,0,0,0,201,0,0,3,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,0,2	198	150
513	0,0,0,0,0,0,0,0,0,0,458,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,28,0,0,0,0,1,0,0,0	287	150
530	0,18,0,0,0,80,0,0,0,0,0,324,0	0,0,0,0,0,0,0,0,2,1054,0,0,0	0,0,0,133,0,0,166,0,169,2	0,0,0,0,0,37,0,0,0,0	169	150
544	0,144,11,0,0,127,0,0,4,0,12,288,0	0,0,0,0,0,4,0,0,0,0,13,0,0	0,1,0,0,0,0,280,0,0,0	0,0,0,0,0,0,414,0,0,0	610	150
562	0,70,0,0,0,0,0,0,0,0,0,0,0	0,87,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,41,100,0	0,0,0,0,0,39,0,0,0,0	644	150
564	0,0,0,0,0,0,0,0,0,0,79,0,0	0,113,0,0,0,0,0,77,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	161	150
570	0,0,0,0,0,0,0,0,30,0,0,0,0	0,63,0,0,0,0,1,0,0,0,315,1,0	0,0,0,0,0,0,0,1,0,0	12,0,0,0,0,32,146,157,519,83	408	150
582	0,0,0,18,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,194,0,81,0,0,0,0	0,0,0,0,0,0,0,0,0,144	213	150
587	0,0,372,28,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,27,0,0,0,0	0,0,0,0,0,0,0,0,428,0	0,0,0,0,0,0,0,0,0,0	320	150
588	0,0,0,0,0,0,0,0,0,0,0,375,0	9,0,0,0,0,227,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,0,0,0,0	153	150
597	2,56,1,0,0,0,0,173,0,0,0,0,0	0,22,0,0,0,0,0,0,0,0,0,0,0	0,14,0,0,0,51,0,0,1,0	0,0,0,0,0,0,0,0,0,0	544	150
603	0,0,0,0,0,0,0,0,0,0,0,0,0	0,101,0,0,259,66,0,0,20,0,0,332,0	0,0,0,0,118,0,88,0,0,0	0,0,0,0,42,70,636,0,184,62	234	150
609	0,103,0,0,0,392,1,0,0,0,0,0,0	0,34,0,0,0,0,0,0,5,0,0,0,0	366,29,0,0,0,3,296,0,0,4	0,0,0,0,0,65,0,0,0,0	201	150
614	112,503,18,508,0,635,0,1,73,5,191,577,65	24,0,0,0,0,0,0,0,0,0,0,0,0	449,443,0,0,21,335,382,4,146,258	0,0,0,0,0,0,47,0,0,0	216	150
616	0,0,0,22,0,0,0,0,0,0,0,432,0	0,0,0,0,0,0,0,0,0,0,0,1,0	1,391,0,0,0,43,419,0,129,0	0,0,0,0,0,0,0,0,0,0	271	150
625	0,0,0,0,0,0,0,0,0,0,0,6,0	0,131,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0	0,0,0,318,0,6,11,0,0,0	573	150
633	0,0,0,9,1,0,0,421,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,21,41,0,0,0	0,0,0,0,0,0,0,133,0,0	153	150
637	0,46,0,0,0,0,0,0,19,0,0,308,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,185,0,0,0,7,0,0,0,0	0,0,0,0,0,0,0,0,220,0	309	150
650	0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0	229	150
652	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,123,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,4,0,0	0,0,0,0,0,0,0,127,0,0	163	150
665	0,316,0,0,124,86,0,0,2,0,470,14,0	0,26,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,6,40,53,1,0	0,0,0,0,0,0,0,0,0,0	324	150
682	79,83,0,0,0,0,0,0,0,0,0,0,1	18,0,0,0,178,33,0,0,0,0,349,0,0	0,0,0,0,0,0,0,0,0,391	1,0,0,0,0,89,0,0,0,0	1407	150
687	0,0,0,0,0,0,0,148,0,0,0,0,0	0,46,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,80,2,0,0,0	0,0,0,0,0,24,0,0,0,0	201	150
688	0,72,0,0,0,0,0,0,0,0,0,0,0	33,243,0,0,0,36,0,0,43,142,50,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,66,0,83,4,0,187,0	161	150
689	0,91,0,0,0,0,0,0,0,0,0,0,0	0,14,0,0,0,0,0,0,0,0,282,0,0	0,0,0,0,0,0,148,0,0,31	0,0,0,0,0,49,0,0,0,0	298	150
693	0,0,0,0,0,0,62,0,0,0,0,0,0	0,30,0,0,0,0,0,0,0,0,0,339,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,9,0,0,0,0	195	150
697	0,0,0,0,0,0,0,0,1,0,1,1,1	4,56,0,0,0,0,0,0,14,1,717,1,0	1,0,0,0,0,0,2,0,0,1	0,282,0,0,43,61,391,144,0,285	248	150
713	0,0,0,0,0,1,0,0,1,1,0,1,0	81,35,156,0,0,0,0,0,0,0,0,200,0	1,0,0,0,1,45,231,0,0,119	0,8,0,0,0,42,200,0,0,0	276	150
717	0,0,0,0,115,0,0,0,12,0,0,2,0	0,3,0,0,0,331,0,0,0,0,0,0,0	461,0,0,0,0,28,0,0,0,0	0,0,0,0,0,103,0,0,0,0	301	150
724	0,0,0,0,0,0,0,0,0,0,0,0,0	6,0,0,0,99,13,0,0,4,0,0,21,0	0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,37,0,0,0,0	154	150
725	0,0,410,0,3,0,0,21,4,0,2,29,2	27,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,99,19,0,0	0,0,0,0,0,0,0,0,0,0	252	150
726	0,0,0,0,0,0,0,0,0,0,25,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,5,169,0,0,0	369	150
727	0,0,0,159,0,0,0,0,0,0,0,0,0	0,28,0,0,0,2,0,0,0,0,687,0,0	0,0,0,0,0,0,99,0,0,0	0,69,0,0,0,65,173,1,0,0	175	150
742	0,0,0,0,0,0,0,8,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,44,0	198	150
747	0,29,0,0,0,266,0,0,22,2,532,0,0	0,13,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,13,117,5,101,0	0,0,0,0,0,0,0,0,0,0	168	150
753	0,0,440,0,0,0,0,0,0,0,0,1,0	49,153,4,95,0,407,0,1,13,8,40,1,0	0,0,0,0,0,0,0,0,0,0	4,393,0,0,4,376,35,161,252,0	276	150
754	57,326,18,0,1,369,0,166,99,0,217,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0	150,0,0,1,0,31,429,80,181,0	0,0,0,0,0,0,23,0,0,0	152	150
757	0,29,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,11,0,0,0,116	0,0,0,0,0,0,0,136,0,19	196	150
782	0,106,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,59,0,0	0,0,0,0,0,47,465,0,1,0	0,0,0,0,0,0,0,0,0,0	159	150
786	0,45,0,0,0,0,0,0,0,0,0,323,0	0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,29,0,36	0,0,0,0,0,0,52,0,0,0	183	150
788	0,0,0,0,0,41,0,0,0,0,0,0,0	0,0,0,0,0,98,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,223,0,0,0	183	150
799	0,292,0,0,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,112,0,0,0,0,102,0,83,0	0,0,0,0,1,0,0,0,0,0	159	150
802	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,408,0,0,0,0,0,0,0,0,0,0	0,558,0,0,0,0,0,5,0,0	0,0,0,0,0,0,0,0,0,0	181	150
811	0,0,0,0,0,0,0,0,1,0,0,0,0	0,57,0,0,0,0,0,0,0,0,0,0,0	326,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	172	150
816	0,0,0,0,0,0,0,0,34,1,6,0,0	0,0,0,0,0,0,0,0,0,0,0,128,0	0,0,0,0,0,3,33,0,260,100	52,0,0,0,18,0,13,0,0,0	162	150
837	0,0,0,0,0,0,0,15,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,17,0	154	150
850	0,3,193,0,0,148,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,1,0,0	20,0,0,0,0,0,0,0,16,0	0,0,0,0,0,0,0,0,0,49	225	150
860	0,0,0,0,0,0,0,0,0,0,0,131,0	0,0,0,0,0,0,0,0,9,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,11,0,0	315	150
870	24,277,0,0,0,0,0,0,14,0,0,0,0	9,0,0,0,20,0,0,0,0,0,96,0,0	199,0,0,0,0,48,0,0,1,0	0,212,0,0,0,0,6,0,0,0	165	150
882	0,0,0,19,0,0,0,0,14,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,2	0,0,0,0,0,0,0,0,123,0	348	150
883	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0	160	150
891	0,71,0,0,0,15,0,0,5,0,0,0,0	0,150,0,0,0,170,0,0,8,0,1,1,0	0,126,0,0,0,74,0,0,81,0	0,0,0,0,0,0,0,0,0,0	159	150
902	0,2,0,0,0,45,0,0,23,0,0,0,0	0,55,0,0,207,0,0,0,0,0,0,0,0	0,0,0,0,0,32,0,0,0,0	0,0,0,1,1,0,318,0,0,0	171	150
908	0,0,0,0,0,0,0,0,13,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,219,0,0,0,7,0,0,0,17	0,1,0,0,0,0,0,0,0,0	151	150
910	0,32,0,0,0,0,0,0,0,0,0,0,0	0,12,0,3,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	124,0,0,0,0,22,308,0,0,0	722	150
913	0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,36,0	315	150
934	0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,1,0,0,0,0,0,0,0,0	183	150
937	0,0,0,0,0,0,0,0,0,0,0,8,0	0,0,0,0,0,0,0,0,0,0,0,204,0	69,0,0,0,0,0,0,0,0,4	0,0,0,0,0,0,0,0,0,0	198	150
944	2,131,0,1,0,0,0,0,28,0,0,0,0	9,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,149,1,0,0	0,0,0,0,0,0,0,0,0,0	210	150
947	0,0,0,0,0,0,1,0,0,0,0,0,1	39,102,0,0,0,0,0,0,1,0,7,0,0	0,0,0,0,0,16,0,0,0,0	0,0,0,0,0,29,247,0,0,183	221	150
979	0,46,0,0,0,0,0,1,0,0,0,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,0,0,0,0	190	150
981	0,1,0,0,0,0,0,0,0,0,0,0,0	0,3,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,11,0	189	150
982	0,0,0,0,0,0,0,0,0,0,0,0,0	115,1269,734,629,655,479,1,1404,240,83,3132,1742,0	0,0,0,0,0,59,0,0,0,0	1214,631,0,514,102,369,1455,343,600,0	154	150
997	0,0,0,0,0,0,0,0,34,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,10,0,2,0	264	150
1006	0,93,182,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	132,0,0,0,0,0,0,0,0,86	0,0,0,0,0,0,1,0,3,0	1049	150
1012	0,0,0,0,0,1,0,0,0,0,0,0,0	0,53,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,96,0	375	150
1028	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,33,0,0,0,0	0,0,0,0,0,28,0,0,0,0	47,0,0,0,0,0,51,0,190,0	156	150
1029	14,26,0,0,0,0,0,0,41,0,0,0,0	70,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,136,0,0,0	0,0,0,0,0,0,0,0,0,0	180	150
1036	0,0,0,0,0,0,0,0,0,0,0,0,0	6,167,0,0,37,1,0,0,9,0,299,1,0	87,0,0,0,0,0,0,0,0,0	0,355,0,0,0,168,282,76,0,173	183	150
1041	1,0,0,0,0,0,0,0,0,0,0,0,0	35,4,3,0,0,8,1,0,0,0,150,6,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,54,2,8,21,0	180	150
1049	56,23,0,0,82,497,2,1,0,344,293,4,0	0,1,0,0,0,0,0,0,1,0,309,0,0	0,45,0,106,4,145,264,128,0,0	0,0,0,0,0,2,0,0,0,0	255	150
1050	0,98,0,0,0,234,0,0,14,0,207,0,0	0,0,0,0,0,0,0,0,0,0,0,95,0	35,0,0,0,0,0,2,1,15,0	0,0,0,0,0,0,0,0,0,0	258	150
1051	0,0,0,0,0,100,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,24,0,0,0,0	0,0,0,0,0,0,293,0,0,0	0,0,0,0,0,0,0,2,0,0	382	150
1069	0,9,0,0,0,0,0,0,0,0,0,0,0	0,4,412,0,0,0,0,0,20,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,4,0,0,0,0	225	150
1079	113,0,0,0,0,0,0,147,1,0,0,0,0	3,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,50	0,0,0,0,0,0,0,0,0,0	588	150
1082	0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,50	0,0,0,0,0,0,0,0,0,0	206	150
1087	0,68,0,0,0,0,0,0,0,0,368,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,43,0,1,0	0,0,0,0,0,0,128,0,0,0	623	150
1089	0,2,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,1,24,0,0,0,586	0,595,0,0,0,0,24,0,0,0	0,0,0,0,0,21,61,0,0,0	162	150
1091	0,0,0,0,0,0,0,0,0,0,18,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0	216	150
1103	34,149,0,0,0,0,0,0,0,0,2,217,0	0,13,0,320,0,0,0,40,0,0,0,0,0	0,0,0,0,0,5,161,0,0,0	0,0,0,0,0,0,86,0,0,0	156	150
1114	0,163,0,0,0,0,0,0,0,1,1,0,0	0,112,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,5,2,0	0,0,0,0,0,0,0,0,46,0	532	150
1121	0,78,0,0,0,25,0,0,7,0,1,0,0	0,139,27,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,37,0,0,0,0	0,0,0,0,0,2,0,0,2,0	219	150
1128	66,1,0,0,0,0,0,151,19,2,0,0,0	0,26,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,2,4,0,220,0	0,0,0,0,0,0,0,0,0,0	342	150
1185	0,76,136,0,0,0,0,0,0,15,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	43,1,0,1,0,2,0,0,0,37	0,0,0,0,0,0,149,0,0,6	495	150
1188	105,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,67,0	0,0,0,0,0,28,0,0,0,0	174	150
