intron	logef	Control	Autism	deltapsi
chr1:1231318:1231395:clu_16148_NA	-1.10591361900857	0.999999864096421	0.999998758877128	-1.10521929286289e-06
chr1:1233313:1233393:clu_16149_NA	0.452167434856934	0.816845988488514	0.916785967495114	0.0999399790065992
chr1:1233313:1233410:clu_16149_NA	-0.452167434856934	0.183154011511486	0.0832140325048864	-0.0999399790065994
chr1:1235448:1235538:clu_16151_NA	0.372626873535748	0.356653091240831	0.538755412893703	0.182102321652872
chr1:1236072:1237368:clu_16151_NA	-0.372626873535748	0.643346908759169	0.461244587106297	-0.182102321652872
chr1:1247748:1247820:clu_16159_NA	-0.552573456112275	0.869838621155334	0.688772255876522	-0.181066365278812
chr1:1247881:1247973:clu_16159_NA	0.552573456112275	0.130161378844666	0.311227744123478	0.181066365278812
chr1:1271895:1272398:clu_16166_NA	-0.481081348101122	0.0888563956764841	0.0272743965265616	-0.0615819991499225
chr1:1271895:1273357:clu_16166_NA	0.962993880608384	0.697373075839337	0.907163434993935	0.209790359154598
chr1:1272435:1273357:clu_16166_NA	-0.481912532507262	0.213770528484179	0.0655621684795033	-0.148208360004676
chr1:1274033:1274667:clu_16168_NA	4.42365831643834	0.999718110524899	0.999999959462171	0.000281848937271345
chr1:1274033:1274742:clu_16168_NA	-4.42365831643834	0.000281889475100837	4.05378293682685e-08	-0.000281848937271469
chr1:1275029:1275116:clu_16169_NA	0.346547664571426	0.61292871939217	0.7600101418614	0.14708142246923
chr1:1275192:1275418:clu_16169_NA	-0.346547664571426	0.38707128060783	0.2399898581386	-0.14708142246923
chr1:1323445:1323872:clu_16173_NA	0.329730953931089	0.0115182428176876	0.0220364140055859	0.0105181711878983
chr1:1323445:1325610:clu_16173_NA	-0.329730953931089	0.988481757182312	0.977963585994414	-0.0105181711878982
chr1:1371201:1372307:clu_16177_NA	-27.1532276776658	2.99095799407056e-09	7.77707742231858e-33	-2.99095799407056e-09
chr1:1372864:1374461:clu_16177_NA	27.1532276776658	0.999999997009042	1	2.99095792577475e-09
chr1:1422048:1423243:clu_16180_NA	0.470454132669183	0.549134396106486	0.757327350818365	0.208192954711879
chr1:1423294:1424584:clu_16180_NA	-0.470454132669183	0.450865603893514	0.242672649181635	-0.208192954711879
chr1:1424654:1425072:clu_16181_NA	-20.2582605293111	1.47380017720955e-13	3.73539972718134e-31	-1.47380017720955e-13
chr1:1424654:1425637:clu_16181_NA	20.2582605293111	0.999999999999853	1	1.47437617670221e-13
chr1:1551994:1558769:clu_16186_NA	-0.729145046326153	0.203541712806678	0.0561153861524429	-0.147426326654235
chr1:1551994:1558811:clu_16186_NA	0.729145046326153	0.796458287193322	0.943884613847557	0.147426326654235
chr1:1558862:1559154:clu_16187_NA	-1.17356897371665	0.195246240217727	0.02267818017479	-0.172568060042937
chr1:1559079:1559154:clu_16187_NA	1.17356897371665	0.804753759782273	0.97732181982521	0.172568060042937
chr1:1560808:1560926:clu_16188_NA	0.639631022169014	0.203829711999058	0.479195481825452	0.275365769826395
chr1:1561033:1562030:clu_16188_NA	-0.639631022169014	0.796170288000942	0.520804518174548	-0.275365769826395
chr1:1654270:1655388:clu_16202_NA	-6.87326789144207	2.91416576047237e-74	3.12226395537901e-80	-2.91416263820842e-74
chr1:1654270:1655697:clu_16202_NA	6.87326789144207	1	1	0
chr1:1684499:1685006:clu_16205_NA	0.75655791785095	0.444902986614504	0.45750965230968	0.0126066656951756
chr1:1685088:1685490:clu_16205_NA	-2.26806677214839	0.178061866673512	0.00889463332021993	-0.169167233353292
chr1:1685088:1685723:clu_16205_NA	-1.16653633012726	0.307657389371975	0.0462394937193294	-0.261417895652646
chr1:1685647:1685723:clu_16205_NA	2.6780451844247	0.0693777573400083	0.487356220650771	0.417978463310762
chr1:1718492:1718761:clu_16207_NA	-0.238819932481464	0.986944478669986	0.979117962440916	-0.00782651622906994
chr1:1718492:1718765:clu_16207_NA	0.238819932481464	0.0130555213300138	0.0208820375590839	0.00782651622907001
chr1:1756938:1770629:clu_16210_NA	-0.674446418075479	0.62106238003049	0.611982416275613	-0.00907996375487741
chr1:1756938:1822259:clu_16210_NA	-0.739245738642718	0.0281983508770447	0.0260426661504645	-0.00215568472658017
chr1:1770677:1811226:clu_16210_NA	2.04191153975368	8.54271507680837e-07	1.27320669714333e-05	1.18777954637524e-05
chr1:1770677:1822259:clu_16210_NA	-0.628219383035484	0.350738414820957	0.361962185506951	0.0112237706859937
chr1:1959731:1960550:clu_16216_NA	-0.0932151914421007	0.292753432901003	0.255692441934461	-0.0370609909665423
chr1:1960705:1960990:clu_16216_NA	0.0932151914421007	0.707246567098997	0.744307558065539	0.0370609909665424
chr1:2075780:2077466:clu_16220_NA	0.241173501953383	0.353027918798455	0.23550575402078	-0.117522164777675
chr1:2075780:2080311:clu_16220_NA	-1.82347229625478	8.15630625958827e-05	6.90274321160118e-06	-7.46603193842816e-05
chr1:2077547:2080311:clu_16220_NA	0.701784178433333	0.257988079246493	0.272792725168803	0.0148046459223095
chr1:2080363:2082229:clu_16220_NA	0.880514615868062	0.388902438892456	0.491694618067205	0.10279217917475
chr1:2418815:2419037:clu_16238_NA	0.130217197343055	0.763156222603205	0.806978648256339	0.0438224256531344
chr1:2419157:2420646:clu_16238_NA	-0.130217197343055	0.236843777396795	0.193021351743661	-0.0438224256531345
chr1:2428449:2428941:clu_16240_NA	0.0398487630493305	0.73273354334019	0.748048936145872	0.0153153928056813
chr1:2429048:2429962:clu_16240_NA	-0.0398487630493305	0.26726645665981	0.251951063854128	-0.0153153928056814
chr1:3743000:3743272:clu_16253_NA	-0.139993869063674	0.438705301569453	0.371355539037653	-0.0673497625317998
chr1:3743308:3745830:clu_16253_NA	0.139993869063674	0.561294698430547	0.628644460962347	0.0673497625317997
chr1:3751656:3753059:clu_16254_NA	-0.530543716153459	1.17303984382944e-05	4.05967884399574e-06	-7.67071959429871e-06
chr1:3753256:3753856:clu_16254_NA	0.530543716153459	0.999988269601562	0.999995940321156	7.67071959428822e-06
chr1:3764177:3765172:clu_16256_NA	-0.760607558060719	0.99999999951784	0.999999997792776	-1.72506386952875e-09
chr1:3765345:3768859:clu_16256_NA	0.760607558060719	4.82159817257215e-10	2.20722366497353e-09	1.72506384771632e-09
chr1:3786339:3789036:clu_16259_NA	0.470180976090435	2.42576534358994e-06	9.44985253179421e-06	7.02408718820427e-06
chr1:3789136:3789578:clu_16259_NA	-0.88968239529713	0.999995325952857	0.999984010764372	-1.13151884841844e-05
chr1:3789136:3800071:clu_16259_NA	0.129429362584575	1.6061068245106e-06	4.45004216659848e-06	2.84393534208787e-06
chr1:3792483:3800071:clu_16259_NA	0.290072056622119	6.42174975260759e-07	2.08934092911207e-06	1.44716595385131e-06
chr1:4772759:4829913:clu_16262_NA	-0.126700233725654	0.4230196744943	0.362670993725676	-0.0603486807686233
chr1:4830000:4832340:clu_16262_NA	0.126700233725654	0.5769803255057	0.637329006274324	0.0603486807686233
chr1:5947526:5950928:clu_16268_NA	0.655591764402591	7.25833135471681e-06	2.69319635239912e-05	1.96736321692744e-05
chr1:5951088:5964677:clu_16268_NA	-0.655591764402591	0.999992741668645	0.999973068036476	-1.96736321691482e-05
chr1:5964806:5965352:clu_16269_NA	1.54538439672176	0.00441413257983423	0.0888505460487298	0.0844364134688955
chr1:5964864:5965352:clu_16269_NA	-1.54538439672176	0.995585867420166	0.91114945395127	-0.0844364134688955
chr1:5965840:5967175:clu_16271_NA	-1.8191034840603	0.309278325959368	0.0108380960351083	-0.29844022992426
chr1:5965843:5967175:clu_16271_NA	2.09439164108313	0.543103753166069	0.953006034858748	0.409902281692679
chr1:5969273:5987709:clu_16271_NA	-2.45726386648232	0.129997539534502	0.00240651796882441	-0.127591021565678
chr1:5982244:5987709:clu_16271_NA	2.18197570945949	0.0176203813400604	0.033749351137319	0.0161289697972586
chr1:6022009:6027359:clu_16272_NA	0.481798156777652	0.586865162418785	0.788284784512496	0.20141962209371
chr1:6027423:6029147:clu_16272_NA	-0.481798156777652	0.413134837581215	0.211715215487504	-0.201419622093711
chr1:6029319:6038330:clu_16273_NA	1.25648170537547	0.300296107463377	0.755819783665507	0.455523676202129
chr1:6038473:6046215:clu_16273_NA	-0.48227280736103	0.116490084780228	0.0515259518976225	-0.0649641328826059
chr1:6046387:6052304:clu_16273_NA	-0.774208898014437	0.583213807756395	0.192654264436871	-0.390559543319524
chr1:6052848:6100577:clu_16274_NA	-0.550981339180615	0.969137787525436	0.944304691257809	-0.0248330962676266
chr1:6078895:6100577:clu_16274_NA	0.0647248035831089	0.0308259906429527	0.0555957306703738	0.024769740027421
chr1:6094854:6100577:clu_16274_NA	0.486256535597506	3.62218316111922e-05	9.95780718169082e-05	6.33562402057161e-05
chr1:6100705:6101891:clu_16276_NA	0.0159568279880922	0.528385476772393	0.536330305418082	0.00794482864568868
chr1:6101932:6132815:clu_16276_NA	-0.0159568279880922	0.471614523227607	0.463669694581918	-0.00794482864568868
chr1:6166347:6166455:clu_16283_NA	0.593985889733629	0.370456732616729	0.487408173651048	0.116951441034319
chr1:6166347:6166676:clu_16283_NA	0.239765588524699	0.516598667860525	0.4769498050658	-0.0396488627947249
chr1:6166569:6166676:clu_16283_NA	-0.833751478258328	0.112944599522747	0.0356420212831526	-0.0773025782395942
chr1:6181633:6184008:clu_16287_NA	0.84047797935177	0.474637894102644	0.829122415893317	0.354484521790673
chr1:6184167:6184577:clu_16287_NA	-0.84047797935177	0.525362105897356	0.170877584106683	-0.354484521790673
chr1:6196697:6196788:clu_16294_NA	-2.70987248025888	6.03914172990484e-06	2.67431465033413e-08	-6.0123985834015e-06
chr1:6196698:6196788:clu_16294_NA	2.70987248025888	0.99999396085827	0.999999973256854	6.01239858333269e-06
chr1:6206931:6208914:clu_16298_NA	0.764356439898343	0.999999584674646	0.999999909951389	3.25276742985103e-07
chr1:6206931:6208940:clu_16298_NA	-0.764356439898343	4.15325353824062e-07	9.00486107239355e-08	-3.25276743100127e-07
chr1:6228334:6240005:clu_16299_NA	-1.54879830292219	2.41624995997913e-08	1.09112060400247e-09	-2.30713789957888e-08
chr1:6228337:6240005:clu_16299_NA	1.54879830292219	0.9999999758375	0.999999998908879	2.30713790294601e-08
chr1:6269085:6269175:clu_16304_NA	-0.134964371676912	0.999999357661976	0.999999158620147	-1.99041829240798e-07
chr1:6269403:6269474:clu_16304_NA	0.134964371676912	6.42338023978167e-07	8.4137985324117e-07	1.99041829263003e-07
chr1:6270030:6270283:clu_16306_NA	0.035832346464098	0.219202699459702	0.23171474632005	0.012512046860348
chr1:6270355:6270430:clu_16306_NA	-0.035832346464098	0.780797300540298	0.768285253679951	-0.0125120468603478
chr1:6272476:6272728:clu_16308_NA	2.26763261649457	0.000992751396287351	0.0848058421076124	0.0838130907113251
chr1:6272476:6272742:clu_16308_NA	-2.26763261649457	0.999007248603713	0.915194157892388	-0.083813090711325
chr1:6292179:6293534:clu_16311_NA	0.356087465146244	0.959458946017529	0.959498400389918	3.94543723888363e-05
chr1:6293703:6294465:clu_16311_NA	0.0395066898607591	8.70559263398725e-05	6.34347037197061e-05	-2.36212226201664e-05
chr1:6293703:6294946:clu_16311_NA	0.35616971856291	0.0404229094825327	0.0404278969283135	4.98744578086852e-06
chr1:6294571:6294946:clu_16311_NA	-0.751763873569913	3.10885735983441e-05	1.02679780487937e-05	-2.08205955495504e-05
chr1:6355040:6378552:clu_16317_NA	0.0641175263474636	0.510179885396672	0.542139854019601	0.0319599686229285
chr1:6378638:6387359:clu_16317_NA	-0.0641175263474634	0.489820114603328	0.457860145980399	-0.0319599686229285
chr1:6409926:6445554:clu_16318_NA	-11.90582633697	3.0286186366092e-07	1.38030595197117e-17	-3.02861863647117e-07
chr1:6409926:6453317:clu_16318_NA	11.90582633697	0.999999697138136	1	3.028618636991e-07
chr1:6522723:6522923:clu_16319_NA	0.888169716940523	6.13842325163604e-06	3.62658749670639e-05	3.01274517154278e-05
chr1:6522726:6522923:clu_16319_NA	-0.888169716940523	0.999993861576748	0.999963734125033	-3.01274517154893e-05
chr1:6523030:6523132:clu_16320_NA	-1.77179471720323	0.865109591485695	0.226939079616575	-0.638170511869119
chr1:6523030:6524435:clu_16320_NA	1.47992215146265	0.104941487357025	0.711193977223057	0.606252489866033
chr1:6523187:6524435:clu_16320_NA	0.291872565740583	0.0299489211572808	0.0618669431603674	0.0319180220030866
chr1:6648256:6648338:clu_16332_NA	1.98803672125102	0.726903534214677	0.993001540303516	0.266098006088839
chr1:6648256:6648342:clu_16332_NA	-1.98803672125102	0.273096465785323	0.00699845969648389	-0.266098006088839
chr1:6845635:6880241:clu_16336_NA	-1.59233226221685	1.9572137267765e-05	7.64462527986696e-06	-1.19275119878981e-05
chr1:6845635:6885152:clu_16336_NA	2.43972436770193	0.00836467336343798	0.184190353332024	0.175825679968586
chr1:6880310:6885152:clu_16336_NA	-0.847392105485083	0.991615754499294	0.815802002042696	-0.175813752456598
chr1:6885270:6931817:clu_16337_NA	-0.539630501604658	0.158584958303057	0.0601965572981057	-0.0983884010049512
chr1:6885270:7151364:clu_16337_NA	0.539630501604658	0.841415041696943	0.939803442701894	0.0983884010049512
chr1:7151431:7309551:clu_16338_NA	-1.10633788715146	0.614475490726563	0.287363253831864	-0.327112236894699
chr1:7151431:7527890:clu_16338_NA	0.493424481415447	0.00021769680928117	0.000504134826472527	0.000286438017191357
chr1:7309686:7527890:clu_16338_NA	0.253909756831918	0.336291311231983	0.612901042223	0.276609730991017
chr1:7527961:7700460:clu_16338_NA	0.359003648904098	0.0490155012321732	0.0992315691186636	0.0502160678864904
chr1:7737793:7792508:clu_16343_NA	-0.0813164496768558	0.864151910359871	0.843905430742801	-0.0202464796170704
chr1:7764954:7792508:clu_16343_NA	0.0813164496768558	0.135848089640129	0.1560945692572	0.0202464796170705
chr1:7797630:7798019:clu_16344_NA	-0.414420722680708	0.429645863324077	0.247472586801623	-0.182173276522454
chr1:7797630:7798358:clu_16344_NA	0.414420722680708	0.570354136675923	0.752527413198377	0.182173276522454
chr1:7807841:7809831:clu_16346_NA	0.527033431091201	0.386526153367435	0.430679299535998	0.0441531461685625
chr1:7807841:7811259:clu_16346_NA	-0.94307835492936	0.057249531439841	0.0146651197417071	-0.0425844116981339
chr1:7809851:7811259:clu_16346_NA	0.416044923838159	0.556224315192724	0.554655580722295	-0.0015687344704286
chr1:7812593:7815698:clu_16348_NA	0.162368538678401	0.280913454700932	0.346866138155296	0.0659526834543641
chr1:7812593:7826519:clu_16348_NA	0.134647552457848	0.219130681264022	0.263180363192909	0.0440496819288867
chr1:7815728:7826519:clu_16348_NA	-0.297016091136248	0.499955864035046	0.389953498651795	-0.110002365383251
chr1:7848306:7854017:clu_16350_NA	1.27754112417977	0.999952867390932	0.999996338304388	4.34709134559119e-05
chr1:7848306:7854020:clu_16350_NA	-1.27754112417977	4.7132609067502e-05	3.66169561169553e-06	-4.34709134558064e-05
chr1:7863908:7868953:clu_16351_NA	-0.612154861424874	0.703599813433215	0.411005439803032	-0.292594373630183
chr1:7869058:7869953:clu_16351_NA	0.612154861424874	0.296400186566785	0.588994560196968	0.292594373630184
chr1:7887875:7889894:clu_16355_NA	2.19641296473168	1.83942979694986e-05	0.00148533943950365	0.00146694514153415
chr1:7887875:7889897:clu_16355_NA	-2.19641296473168	0.99998160570203	0.998514660560496	-0.00146694514153412
chr1:8031023:8037712:clu_16358_NA	0.174870442234898	0.811145002459328	0.859024122009038	0.0478791195497105
chr1:8037798:8044954:clu_16358_NA	-0.174870442234898	0.188854997540672	0.140975877990962	-0.0478791195497105
chr1:8426034:8482787:clu_16363_NA	0.211620355084491	0.120580430254298	0.135960807381441	0.0153803771271427
chr1:8482867:8483621:clu_16363_NA	1.21409051352429	0.00106934789457882	0.0032856642507725	0.00221631635619368
chr1:8482867:8525985:clu_16363_NA	-0.0360451317341043	0.105750291877492	0.0930805039983632	-0.0126697878791283
chr1:8526083:8555123:clu_16363_NA	-0.174022282069049	0.247776947293199	0.189983259455798	-0.0577936878374003
chr1:8568734:8585818:clu_16363_NA	-1.18151356970743	0.11820339361677	0.0330930255755515	-0.0851103680412185
chr1:8568734:8601273:clu_16363_NA	-0.684749830746685	0.0730853089823853	0.0336262445924188	-0.0394590643899665
chr1:8617582:8674620:clu_16363_NA	-0.278886697703662	0.0225929487202615	0.0155985890273888	-0.00699435969287264
chr1:8674745:8684369:clu_16363_NA	0.369848290653615	0.00428104458134902	0.00565462977250411	0.00137358519115509
chr1:8684439:8716032:clu_16363_NA	0.559658352698535	0.306660286779667	0.489717275945762	0.183056989166095
chr1:9790763:9791264:clu_16375_NA	0.000149947195329822	0.266922643953509	0.26698132987386	5.86859203508538e-05
chr1:9791448:9791819:clu_16375_NA	-0.000149947195329822	0.733077356046491	0.73301867012614	-5.86859203507428e-05
chr1:9796100:9797556:clu_16380_NA	0.572865995259227	0.61883760438229	0.636513631869671	0.0176760274873813
chr1:9796100:9801152:clu_16380_NA	-1.11218070625964	0.0194400319006942	0.00370784441105279	-0.0157321874896415
chr1:9797612:9801152:clu_16380_NA	0.539314711000413	0.361722363717016	0.359778523719276	-0.00194383999773978
chr1:9815367:9816539:clu_16382_NA	-0.0889531178307353	0.247258954008774	0.221893255759438	-0.0253656982493358
chr1:9815367:9833330:clu_16382_NA	0.0647432481423052	0.520820752894184	0.545041836678196	0.0242210837840119
chr1:9816568:9833330:clu_16382_NA	0.0242098696884304	0.231920293097042	0.233064907562366	0.00114461446532399
chr1:9833452:9869362:clu_16383_NA	0.177985420631787	3.45325130800287e-07	5.88941255119793e-07	2.43616124319506e-07
chr1:9833452:9883701:clu_16383_NA	-0.355937518143071	0.999882529777719	0.999799664850894	-8.28649268257431e-05
chr1:9910834:9931245:clu_16383_NA	0.177952097511284	0.000117124897149684	0.000199746207851238	8.26213107015532e-05
chr1:10093752:10132086:clu_16386_NA	-0.16744879854942	0.748630344271354	0.680576656510562	-0.0680536877607919
chr1:10132272:10155519:clu_16386_NA	0.16744879854942	0.251369655728646	0.319423343489438	0.0680536877607918
chr1:10165802:10166255:clu_16387_NA	0.13487106297204	0.0267013656093594	0.0346820884003978	0.00798072279103847
chr1:10165802:10177517:clu_16387_NA	-0.13487106297204	0.973298634390641	0.965317911599602	-0.00798072279103845
chr1:10177658:10179571:clu_16388_NA	0.234505472511931	0.0858631804368542	0.133271550077336	0.0474083696404822
chr1:10179671:10182020:clu_16388_NA	0.0722501192100777	0.0983144366971464	0.129742173335747	0.031427736638601
chr1:10182134:10186852:clu_16388_NA	-0.306755591722009	0.815822382865999	0.736986276586916	-0.0788361062790832
chr1:10197263:10204998:clu_16391_NA	0.0361437328092847	0.825460992829639	0.835632097974814	0.0101711051451749
chr1:10207148:10209242:clu_16391_NA	-0.0361437328092847	0.174539007170361	0.164367902025186	-0.0101711051451749
chr1:10332364:10333072:clu_16397_NA	-0.0453422663179272	0.380740555470629	0.37977533076402	-0.000965224706609369
chr1:10332364:10335486:clu_16397_NA	0.0958104288062891	0.0364213323971734	0.0418364935304698	0.00541516113329643
chr1:10333089:10335486:clu_16397_NA	-0.0504681624883619	0.582838112132197	0.57838817570551	-0.00444993642668712
chr1:10338186:10339155:clu_16398_NA	0.187547169465233	0.372935131378383	0.474466904859249	0.101531773480865
chr1:10338186:10342458:clu_16398_NA	0.480751693583878	0.000374196059534119	0.000638276631932929	0.000264080572398809
chr1:10339196:10342380:clu_16398_NA	-0.676653301846163	0.29454145425635	0.157907064020901	-0.136634390235449
chr1:10342591:10351140:clu_16398_NA	0.330507090796352	0.1608324121844	0.236065710428125	0.0752332982437253
chr1:10351219:10352105:clu_16398_NA	-0.3221526519993	0.171316806121333	0.130922044059793	-0.0403947620615404
chr1:10435431:10436603:clu_16406_NA	-0.0269370033820471	0.890783570036903	0.885430868563833	-0.00535270147307043
chr1:10459182:10459686:clu_16406_NA	0.0269370033820471	0.109216429963097	0.114569131436167	0.00535270147307039
chr1:10494747:10500404:clu_16409_NA	0.556080149290969	0.402911544934344	0.625482603279195	0.222571058344851
chr1:10500470:10502322:clu_16409_NA	-0.350320761339009	0.596209375638695	0.37390339682502	-0.222305978813675
chr1:10510379:10511434:clu_16409_NA	0.259681999538373	0.000206040653202417	0.000237812325872264	3.17716726698472e-05
chr1:10510379:10511443:clu_16409_NA	-0.465441387490333	0.000673038773758471	0.000376187569913385	-0.000296851203845086
chr1:10596354:10659295:clu_16410_NA	0.0645597901830112	0.885526069821712	0.897977750086884	0.0124516802651717
chr1:10659423:10678389:clu_16410_NA	-0.0645597901830112	0.114473930178288	0.102022249913117	-0.0124516802651717
chr1:11074022:11076901:clu_16412_NA	-0.300669657512978	0.353013948379149	0.230204565580016	-0.122809382799132
chr1:11077064:11078790:clu_16412_NA	0.300669657512978	0.646986051620851	0.769795434419984	0.122809382799132
chr1:11083386:11084121:clu_16413_NA	1.96738168813777	1.95367802229097e-09	9.99307093757826e-08	9.79770313534917e-08
chr1:11084392:11085167:clu_16413_NA	-1.96738168813777	0.999999998046322	0.999999900069291	-9.79770313769279e-08
chr1:11116151:11116661:clu_16415_NA	-0.0538264619397345	0.377556065691821	0.352609739289908	-0.0249463264019131
chr1:11116814:11118857:clu_16415_NA	0.0538264619397345	0.622443934308179	0.647390260710092	0.0249463264019131
chr1:11137708:11139768:clu_16419_NA	-0.100451530665675	0.00370695167075779	0.00303430301503965	-0.000672648655718135
chr1:11139879:11140556:clu_16419_NA	0.100451530665675	0.996293048329242	0.99696569698496	0.000672648655718144
chr1:11141295:11142591:clu_16421_NA	0.490853842252766	0.200771959244022	0.401367866522741	0.200595907278719
chr1:11141295:11142745:clu_16421_NA	-0.490853842252766	0.799228040755978	0.598632133477259	-0.200595907278719
chr1:11148255:11150611:clu_16424_NA	-0.40337934666131	0.473036879429808	0.28603578741832	-0.187001092011487
chr1:11150725:11151071:clu_16424_NA	0.40337934666131	0.526963120570192	0.71396421258168	0.187001092011487
chr1:11175525:11177061:clu_16426_NA	0.231335371661632	0.999064717279115	0.999410942027343	0.000346224748227764
chr1:11177143:11181303:clu_16426_NA	-0.231335371661632	0.000935282720885063	0.000589057972657475	-0.000346224748227588
